priority_ratio,package_ratio,real_package_ratio,total_orders,complete_orders,complete_orders_percentage,orders_with_priority_1,complete_orders_with_priority_1,complete_orders_with_priority_1_percentage,orders_with_priority_2,complete_orders_with_priority_2,complete_orders_with_priority_2_percentage,Total_time_between_order_and_delivery_prio1,Total_time_between_order_and_delivery_prio2,total_wait_time_sec,total_delay_time_sec,total_req_time_sec,total_time_sec,avg_dist_traveled_km,avg_empty_dist_traveled_km,avg_rebl_dist_traveled_km,avg_time_traveled_s,avg_empty_time_traveled_s,avg_rebl_time_traveled_s
1.8,0.50,1.0,3654,3404,93.15818281335522,1827,1671,91.46141215106732,1827,1733,94.85495347564313,26.090543187711923,31.925404885554933,1422001.94,2460288.17,2053151.3499999992,5935441.459999999,385.447967077888,43.28226239735158,30.891963785314555,77833.52266666674,9128.955333333333,4431.743666666666
1.8,0.55,1.2226277372262773,3654,3395,92.91187739463602,2010,1837,91.39303482587064,1644,1558,94.76885644768856,26.255566049718748,31.738579696191685,1407125.0399999977,2405177.4299999983,2048508.450000003,5860810.919999999,388.27205066454997,46.36139892965558,31.9263111442359,77785.05900000004,9714.601333333332,4382.919666666667
1.8,0.60,1.4993160054719563,3654,3389,92.74767378215654,2192,1998,91.14963503649635,1462,1391,95.14363885088919,26.12101009342678,32.591751857177115,1376646.5100000026,2420212.8100000024,2054634.9799999993,5851494.3000000045,388.8800306407072,41.68297504386278,31.589971381869034,77828.20300000007,8851.986666666666,4465.217000000001
1.8,0.65,1.8591549295774648,3654,3387,92.69293924466338,2376,2175,91.54040404040404,1278,1212,94.83568075117371,26.722901379310336,32.51720214521454,1381077.0700000012,2415388.6899999985,2055523.8100000005,5851989.57,390.49541253901646,43.11817000633474,32.56217603039205,77805.76533333336,9061.267666666668,4418.821333333334
1.8,0.70,2.336986301369863,3654,3360,91.95402298850574,2559,2337,91.32473622508793,1095,1023,93.42465753424658,26.762310654685468,32.77702574128382,1352880.9,2366816.5200000005,2044767.6199999969,5764465.039999997,390.60091295878743,43.00704711794143,32.28395762759052,77832.96233333336,8950.436999999998,4565.183333333334
1.8,0.75,2.99781181619256,3654,3358,91.8992884510126,2740,2487,90.76642335766424,914,871,95.29540481400437,26.892687642407182,33.15415480290852,1333624.8099999982,2369640.589999998,2042297.5800000024,5745562.979999999,390.6029708087416,44.29705073745643,31.321659400754307,77771.53800000003,9109.980000000001,4122.841666666666
1.8,0.80,3.9986320109439126,3654,3372,92.28243021346469,2923,2673,91.44714334587752,731,699,95.62243502051983,26.89412233445564,32.37552098235574,1307823.6399999976,2304427.7099999976,2058857.3400000003,5671108.689999996,388.91511721977764,42.95470539262867,30.524447615304933,77721.26200000008,9069.147999999996,4357.7339999999995
1.8,0.85,5.6923076923076925,3654,3311,90.61302681992338,3108,2805,90.25096525096525,546,506,92.67399267399267,27.371401960784347,33.57919795783928,1302588.010000001,2321951.3499999987,2001532.0400000066,5626071.400000006,390.35742491203587,44.99970566280438,32.712053997639785,77805.65366666671,9285.945333333331,4596.955
1.8,0.90,9.01095890410959,3654,3317,90.77723043240285,3289,2966,90.17938583155974,365,351,96.16438356164383,27.584487469094235,32.704412155745494,1289334.6400000034,2280098.920000003,2028256.7500000033,5597690.31000001,391.39854185394057,44.20569007066255,33.41581611666148,77757.81300000007,9192.171666666665,4704.193333333332
1.8,0.95,19.076923076923077,3654,3278,89.70990695128626,3472,3106,89.45852534562212,182,172,94.50549450549451,27.76087347070183,34.58114534883719,1260292.6899999995,2275753.5199999977,1994347.589999996,5530393.799999993,391.0668137041931,43.746607102846994,34.040404963915876,77740.20766666668,9229.814666666669,4713.541666666667
1.9,0.05,0.05241935483870968,3654,3525,96.4696223316913,182,172,94.50549450549451,3472,3353,96.5725806451613,26.062710271317833,28.909793567949087,1529694.8799999987,2431101.2699999986,2124243.2900000005,6085039.439999998,384.74500450176686,46.2592666426594,28.43618619638302,77831.25366666667,9742.836666666668,3967.8196666666668
1.9,0.10,0.11097598054119794,3654,3495,95.64860426929393,365,340,93.15068493150685,3289,3155,95.92581331711766,24.49249803921567,29.503631114632846,1530577.0299999993,2453240.589999999,2100866.7099999986,6084684.329999996,388.994764144342,45.95567088500017,32.05900787026022,77841.57733333336,9646.390000000001,4568.888333333333
1.9,0.15,0.17567567567567569,3654,3473,95.04652435686918,546,501,91.75824175824175,3108,2972,95.62419562419562,25.271213905522277,29.820833838043935,1522917.169999999,2471412.9099999955,2082973.6999999995,6077303.779999994,389.393586422366,46.345076297802706,35.3045932098696,77864.13466666672,9705.656,4925.747666666666
1.9,0.20,0.2500855285665412,3654,3457,94.60864805692393,731,668,91.38166894664843,2923,2789,95.41566883339036,24.736193612774443,30.736898589697585,1522214.5299999975,2546833.3299999945,2065891.390000002,6134939.249999994,389.0549320579026,44.57182942436063,34.338603578966875,77854.46500000007,9466.859666666665,4539.272666666666
1.9,0.25,0.33357664233576645,3654,3481,95.26546250684181,914,849,92.88840262582058,2740,2632,96.05839416058394,24.715258932076946,30.29944927811551,1481359.6000000006,2457748.8499999978,2104775.870000002,6043884.32,386.6508642549992,43.02238156237601,28.904272183804753,77699.23033333337,9145.595,4054.8373333333325
1.9,0.30,0.42790152403282533,3654,3451,94.44444444444444,1095,1011,92.32876712328768,2559,2440,95.34974599452912,24.95759281239698,30.997683196721262,1483428.8899999973,2493058.389999999,2075501.1199999976,6051988.399999994,387.8662290562224,44.58552088684155,32.52952018465767,77817.26533333343,9297.805333333336,4486.606
1.9,0.35,0.5378787878787878,3654,3437,94.06130268199233,1278,1179,92.25352112676056,2376,2258,95.03367003367003,25.40130703986431,31.404650280484194,1463354.6899999997,2516891.5899999994,2071344.2000000011,6051590.48,387.4651229930401,43.26960694648016,36.20790114093619,77838.30700000004,9085.446666666665,4936.0036666666665
1.9,0.40,0.666970802919708,3654,3434,93.9792008757526,1462,1344,91.92886456908344,2192,2090,95.34671532846716,26.072553199404773,31.19545757575759,1444959.3900000001,2496245.290000003,2073196.3900000001,6014401.070000003,387.09743087926734,42.27513315550027,31.89395026222423,77795.71800000004,8975.428000000002,4447.9546666666665
1.9,0.45,0.817910447761194,3654,3443,94.22550629447181,1644,1527,92.88321167883211,2010,1916,95.32338308457712,26.055801571709235,31.83082533054981,1456215.1,2504603.740000004,2085685.3800000031,6046504.220000007,387.2574862250639,44.070687504926966,30.09778140221186,77871.48800000003,9353.055666666663,4022.3960000000006
1.9,0.50,1.0,3654,3419,93.56869184455391,1827,1674,91.6256157635468,1827,1745,95.51176792556103,25.77179749103943,31.882117956064956,1423032.0799999996,2432403.59,2071141.4200000016,5926577.090000001,394.8603561630594,41.543736999249624,38.44896252371494,77825.74200000004,8608.383333333335,4902.633333333334
1.9,0.55,1.2226277372262773,3654,3396,92.9392446633826,2010,1836,91.34328358208955,1644,1560,94.8905109489051,26.33448729121278,32.25123461538462,1397386.6099999985,2467994.9899999998,2054341.080000002,5919722.68,391.25864702687176,43.19797956341031,31.970868297644575,77860.6523333334,9056.444333333338,4260.879666666666
1.9,0.60,1.4993160054719563,3654,3421,93.62342638204707,2192,2023,92.29014598540147,1462,1398,95.62243502051983,26.559685450650854,32.831733428707665,1412054.8999999976,2480118.24,2085567.2800000021,5977740.42,389.9267049715936,42.30923993675108,32.231474158352505,77726.30666666671,8806.942333333334,4366.444333333333
1.9,0.65,1.8591549295774648,3654,3362,92.0087575259989,2376,2154,90.65656565656566,1278,1208,94.5226917057903,26.646321262767007,32.73794688189849,1369165.510000002,2415122.8700000024,2032328.5700000054,5816616.95000001,391.80956370674824,44.82993466517713,33.9612662364173,77815.82400000005,9260.87333333333,4596.416333333334
1.9,0.70,2.336986301369863,3654,3390,92.77504105090313,2559,2340,91.44196951934349,1095,1050,95.89041095890411,26.08262792022794,32.71133904761905,1351763.8900000001,2322656.519999999,2048394.9100000039,5722815.320000003,387.78170328366366,44.42172087358823,34.765985245888324,77679.85333333338,9446.216999999999,4811.641666666666
1.9,0.75,2.99781181619256,3654,3389,92.74767378215654,2740,2522,92.04379562043796,914,867,94.8577680525164,26.644919904837483,32.787533256439836,1331966.2699999996,2357165.1700000055,2048385.320000003,5737516.760000008,387.03392213704564,41.39355052889809,30.641647431285346,77831.35300000006,8739.435000000001,4258.863333333333
1.9,0.80,3.9986320109439126,3654,3338,91.35194307608101,2923,2637,90.21553198768389,731,701,95.89603283173734,26.77716047275947,34.630364479315276,1329094.1100000013,2338691.3800000013,2025449.970000001,5693235.460000004,391.66209851692605,43.172655284757994,36.430426050269915,77720.17966666677,8955.859666666665,4958.3843333333325
1.9,0.85,5.6923076923076925,3654,3344,91.51614668856048,3108,2829,91.02316602316603,546,515,94.32234432234432,27.20261829857433,33.60346893203885,1302317.6800000025,2324158.3500000024,2029243.5900000015,5655719.620000007,392.4578618606207,43.72721075390343,33.6501723470068,77695.12366666672,9051.535,4627.017333333333
1.9,0.90,9.01095890410959,3654,3311,90.61302681992338,3289,2966,90.17938583155974,365,345,94.52054794520548,27.07002933243427,35.0599855072464,1271855.3200000008,2266452.080000001,2004816.720000001,5543124.120000003,391.8638605455156,44.139954586209164,35.554062382740035,77765.76600000002,9180.955333333333,4868.837
1.9,0.95,19.076923076923077,3654,3326,91.02353585112206,3472,3150,90.7258064516129,182,176,96.7032967032967,27.203131957671932,34.799593750000014,1248754.429999998,2237563.7599999984,2022557.4599999983,5508875.649999995,392.43953673894777,45.69630849173436,33.2541711776834,77724.38233333343,9343.035333333331,4565.227
2.0,0.05,0.05241935483870968,3654,3493,95.59386973180077,182,177,97.25274725274726,3472,3316,95.50691244239631,24.31882485875705,29.751535434258127,1551811.88,2519142.879999993,2106676.6500000036,6177631.409999996,389.2583230592857,45.61531135523413,32.291817083749336,77888.93033333341,9610.037,4360.335666666667
2.0,0.10,0.11097598054119794,3654,3501,95.8128078817734,365,343,93.97260273972603,3289,3158,96.01702645180906,24.59660738581148,29.496003535993264,1532643.6500000004,2458698.5100000002,2103758.7700000033,6095100.930000003,390.49495766053013,45.56340153715815,34.655806796839435,77796.28800000009,9637.936666666668,4696.160333333333
2.0,0.15,0.17567567567567569,3654,3498,95.73070607553366,546,514,94.13919413919415,3108,2984,96.01029601029602,24.731302853437082,29.924846403038433,1527121.6300000013,2489576.939999996,2103759.3100000033,6120457.880000001,390.3682510179803,45.342007160779836,34.67233380784634,77832.13700000006,9428.326999999997,4774.665333333333
2.0,0.20,0.2500855285665412,3654,3493,95.59386973180077,731,683,93.43365253077975,2923,2810,96.13410879233665,24.715565397754997,30.23728618030843,1510027.169999999,2497582.799999998,2103240.350000004,6110850.32,388.4410073301387,43.31542215412876,32.98075503118039,77835.07933333337,9201.712666666663,4422.414666666667
2.0,0.25,0.33357664233576645,3654,3467,94.88232074438972,914,843,92.23194748358863,2740,2624,95.76642335766424,24.626133254250714,30.61807012195123,1501104.8599999978,2484631.2200000035,2080362.7000000011,6066098.780000002,389.3589226557534,47.3932640233946,30.976277625056316,77889.16166666677,9708.844,4228.762333333334
2.0,0.30,0.42790152403282533,3654,3468,94.90968801313629,1095,1017,92.87671232876713,2559,2451,95.77960140679953,25.303635037692537,31.45210621515025,1516331.4399999995,2554345.6599999946,2098697.4500000007,6169374.549999995,387.34730125764963,45.03369508560381,30.73092683127338,77837.0553333334,9409.568999999998,4263.478666666666
2.0,0.35,0.5378787878787878,3654,3465,94.82758620689656,1278,1187,92.87949921752738,2376,2278,95.87542087542087,25.009444818871106,31.11124275680424,1479230.2699999986,2468979.160000003,2085247.8900000027,6033457.320000004,385.2845124290081,44.19998026943638,27.99581068827159,77817.91500000005,9395.291666666664,3918.0076666666655
2.0,0.40,0.666970802919708,3654,3465,94.82758620689656,1462,1373,93.9124487004104,2192,2092,95.43795620437956,25.5734974508376,31.47906190248564,1477050.4499999993,2499373.249999998,2081572.870000002,6057996.569999999,387.37200676425215,43.62291651114485,28.170564839974354,77845.37233333335,9143.376000000006,3778.847333333333
2.0,0.45,0.817910447761194,3654,3416,93.48659003831418,1644,1509,91.78832116788321,2010,1907,94.87562189054727,25.933227081952733,32.171719192448876,1452148.1699999976,2517367.5500000017,2059566.7700000019,6029082.490000001,386.39527389350695,42.196935755081086,34.84285372323488,77857.2706666667,8805.065999999997,4982.480666666666
2.0,0.50,1.0,3654,3440,94.14340448823208,1827,1684,92.17296113847839,1827,1756,96.11384783798577,26.083159639746665,32.2293035307517,1455115.8399999994,2495298.4500000016,2080707.5800000008,6031121.870000002,389.12710439383744,43.109112007109616,27.44090024305836,77900.31866666676,8947.021333333334,3680.343
2.0,0.55,1.2226277372262773,3654,3397,92.96661193212917,2010,1835,91.29353233830845,1644,1562,95.01216545012166,26.246538419618556,32.822306124626536,1428894.370000002,2501595.9399999995,2035360.1000000008,5965850.410000002,386.8783183178761,43.61696019518872,31.145409976167528,77856.90800000008,9101.609999999999,4231.596333333333
2.0,0.60,1.4993160054719563,3654,3397,92.96661193212917,2192,2012,91.78832116788321,1462,1385,94.73324213406293,26.452866053677948,33.10537099879665,1407589.9000000008,2488635.8099999996,2048220.6100000027,5944446.320000003,390.71324060965617,42.24051316095246,35.85209782866265,77872.33133333341,8695.637666666667,4843.246333333334
2.0,0.65,1.8591549295774648,3654,3374,92.33716475095785,2376,2155,90.6986531986532,1278,1219,95.38341158059468,26.286332173240584,33.39082348919883,1386616.5300000017,2413247.0000000047,2041164.0500000038,5841027.58000001,389.5632445376913,44.734971491411414,33.863719948970406,77731.20733333338,9299.827999999998,4632.355666666666
2.0,0.70,2.336986301369863,3654,3344,91.51614668856048,2559,2302,89.95701445877296,1095,1042,95.15981735159818,26.675133941500167,34.60913131797825,1380504.4400000009,2436743.4700000007,2030884.4800000018,5848132.390000003,394.350690574186,43.32264708717479,38.957623786165215,77721.71300000003,8870.516666666668,5149.688
2.0,0.75,2.99781181619256,3654,3345,91.54351395730706,2740,2488,90.8029197080292,914,857,93.76367614879649,26.684837285637702,34.44415460910151,1347627.1999999976,2382762.179999999,2024241.56,5754630.939999996,392.26003257116065,43.660997550043845,32.941677298312214,77828.46566666671,9223.136666666665,4444.711666666667
2.0,0.80,3.9986320109439126,3654,3359,91.92665571975917,2923,2667,91.24187478617858,731,692,94.66484268125855,26.892925321834806,35.033734826589566,1339617.5500000026,2396266.1100000003,2022122.920000002,5758006.580000005,389.7767985305708,42.03262830747789,33.36578383740763,77805.28100000009,8812.250666666665,4595.300333333333
2.0,0.85,5.6923076923076925,3654,3296,90.20251778872469,3108,2781,89.47876447876448,546,515,94.32234432234432,27.135594030924153,35.5155158576052,1295994.8000000007,2332652.41,1996627.450000004,5625274.660000005,390.6338453466879,43.601888816071586,35.68079925019572,77831.06800000001,9016.426333333333,5016.498333333333
2.0,0.90,9.01095890410959,3654,3317,90.77723043240285,3289,2961,90.02736394040741,365,356,97.53424657534246,27.413611392547594,35.08671207865168,1291283.0000000019,2317615.5699999994,2010855.800000004,5619754.370000005,386.3475733115996,44.2195590154677,33.883414805421175,77723.50133333333,9206.261999999999,4807.028333333334
2.0,0.95,19.076923076923077,3654,3296,90.20251778872469,3472,3120,89.86175115207374,182,176,96.7032967032967,27.622064155982947,35.34976041666664,1264737.45,2266415.690000003,2012990.7400000037,5544143.880000007,393.09139920124585,45.02264992659017,36.46350567697741,77686.46866666675,9248.582333333332,5010.861666666666
2.1,0.05,0.05241935483870968,3654,3504,95.89490968801313,182,169,92.85714285714286,3472,3335,96.0541474654378,23.764475345167657,29.231402048975458,1544635.569999996,2451215.859999994,2094323.8999999987,6090175.329999989,385.6851035507977,48.55155514234437,28.093395352080332,77831.55066666669,10305.213666666667,3833.23
2.1,0.10,0.11097598054119794,3654,3500,95.78544061302682,365,348,95.34246575342466,3289,3152,95.83460018242627,24.157908045977003,29.814401068104942,1552233.7899999972,2494494.2000000067,2096188.6600000032,6142916.650000007,386.15398288637084,46.48277476708141,31.806814066867027,77862.30966666673,9884.193000000001,4465.669999999999
2.1,0.15,0.17567567567567569,3654,3483,95.32019704433498,546,504,92.3076923076923,3108,2979,95.84942084942085,25.01002248677248,30.144527246279516,1550353.310000002,2508128.27,2085854.2999999986,6144335.880000001,388.955319992998,47.77952794588134,31.871744642914045,77848.32966666676,10035.256666666664,4313.479
2.1,0.20,0.2500855285665412,3654,3495,95.64860426929393,731,681,93.16005471956224,2923,2814,96.2709544988026,24.683933675966713,30.671205401563647,1549293.7899999996,2540801.5500000007,2097016.5100000058,6187111.850000006,387.89574795145023,43.68789304364778,30.28450210271279,77793.6410000001,9359.251999999999,4224.153333333334
2.1,0.25,0.33357664233576645,3654,3479,95.21072796934865,914,860,94.09190371991247,2740,2619,95.58394160583941,24.79728837209303,31.14018887616142,1537890.4000000006,2558278.7200000007,2076740.2400000053,6172909.360000007,386.4153673011962,45.58232957965658,32.621094405515365,77852.61166666668,9559.325333333334,4444.875333333333
2.1,0.30,0.42790152403282533,3654,3449,94.38970990695128,1095,1000,91.32420091324201,2559,2449,95.70144587729582,25.312881166666685,31.099854158159797,1516172.7700000014,2513257.2,2059155.4699999997,6088585.440000001,390.56058956787666,46.81252532978154,34.22825045838996,77823.3730000001,9377.483000000002,4731.053666666666
2.1,0.35,0.5378787878787878,3654,3464,94.80021893814997,1278,1180,92.33176838810641,2376,2284,96.12794612794613,25.318361723163825,31.386345227670766,1494199.470000001,2516381.009999999,2083144.2800000017,6093724.760000002,387.22245295591,43.4134848148939,27.851465848773426,77827.2403333334,9119.519666666663,3851.804333333333
2.1,0.40,0.666970802919708,3654,3453,94.4991789819376,1462,1364,93.296853625171,2192,2089,95.30109489051095,25.60751014173999,32.392267831498316,1497324.8500000006,2583310.9099999983,2075129.7200000007,6155765.4799999995,386.3798152693558,42.28570487516466,30.551828331578125,77798.89166666668,8836.825,4232.944666666666
2.1,0.45,0.817910447761194,3654,3435,94.00656814449918,1644,1514,92.09245742092457,2010,1921,95.57213930348259,25.63622534125937,32.544918184973106,1491735.0299999998,2522116.04,2066070.9100000006,6079921.98,386.25585296153724,44.541855048813986,31.716171742808925,77856.81700000004,9384.681333333334,4413.969666666667
2.1,0.50,1.0,3654,3420,93.5960591133005,1827,1695,92.77504105090313,1827,1725,94.41707717569787,26.22091524090462,32.80891536231883,1474109.0100000007,2536894.8899999973,2051385.9200000009,6062389.819999998,386.1719334739615,44.29306208264968,28.907128221822536,77877.42933333339,9186.715666666669,4093.4643333333324
2.1,0.55,1.2226277372262773,3654,3438,94.08866995073892,2010,1863,92.68656716417911,1644,1575,95.8029197080292,25.936149311146917,33.079787089947104,1447597.3000000012,2509502.9400000013,2068082.410000001,6025182.650000004,387.8999802849157,42.90594914412644,28.851782033829686,77857.93833333337,8926.41633333333,3904.425
2.1,0.60,1.4993160054719563,3654,3401,93.07608100711549,2192,2007,91.56021897810218,1462,1394,95.34883720930233,26.255806759674446,33.61115566714497,1423512.1700000027,2507906.940000001,2041542.1999999986,5972961.310000002,388.0359467957111,43.113404587605565,32.948259371262616,77815.18600000007,9029.264333333333,4607.6849999999995
2.1,0.65,1.8591549295774648,3654,3359,91.92665571975917,2376,2136,89.8989898989899,1278,1223,95.69640062597809,26.672850499375766,34.69662537476151,1411032.4699999974,2524333.6899999985,2029064.730000001,5964430.889999997,389.21404505934123,40.5532539914827,31.653081622987475,77878.21000000006,8517.770999999997,4388.694333333333
2.1,0.70,2.336986301369863,3654,3385,92.63820470717022,2559,2338,91.36381398983978,1095,1047,95.61643835616438,26.47409595095523,34.23231614135626,1372707.6400000001,2444354.1099999985,2047198.5300000012,5864260.279999999,388.80353521548494,42.18941161826646,30.388172110001054,77790.01133333339,8745.378666666664,4294.243666666667
2.1,0.75,2.99781181619256,3654,3357,91.87192118226601,2740,2496,91.0948905109489,914,861,94.20131291028446,26.645115852029917,35.08834049554779,1360212.1000000008,2412472.4300000006,2030351.6899999974,5803036.219999999,391.48371295913967,42.688503800745835,36.141458008837,77825.49033333334,9063.328000000001,4815.424999999998
2.1,0.80,3.9986320109439126,3654,3351,91.70771756978654,2923,2650,90.66028053369826,731,701,95.89603283173734,26.991344716981157,36.20134617213503,1339971.7999999998,2437789.990000003,2036490.640000001,5814252.430000003,388.9955799768361,40.5016475887606,30.707434884846382,77863.13533333334,8507.233333333335,4218.854
2.1,0.85,5.6923076923076925,3654,3351,91.70771756978654,3108,2826,90.92664092664093,546,525,96.15384615384616,26.94364979948099,35.47751714285716,1312834.669999998,2346614.9899999993,2026657.3900000004,5686107.049999998,390.45702908762127,44.54493662242125,30.86949694615545,77840.42700000008,9362.766666666665,4309.363666666666
2.1,0.90,9.01095890410959,3654,3323,90.94143404488231,3289,2973,90.392216479173,365,350,95.89041095890411,27.07371129050343,36.11510999999999,1283175.900000002,2284874.9199999985,2019775.1100000015,5587825.930000002,390.85966429248117,43.03018788898644,33.99783186293285,77714.9916666667,9147.084666666666,4652.6539999999995
2.1,0.95,19.076923076923077,3654,3323,90.94143404488231,3472,3150,90.7258064516129,182,173,95.05494505494505,27.465537089947073,36.7623978805395,1268812.9400000013,2271817.959999996,2031949.3000000003,5572580.199999997,390.8979940569427,43.49504672430965,33.036739390926485,77611.92700000008,9083.828000000001,4483.023999999999
2.2,0.05,0.05241935483870968,3654,3489,95.48440065681444,182,169,92.85714285714286,3472,3320,95.6221198156682,25.2673234714004,29.394504819277085,1555599.5800000017,2479927.10999999,2076069.3300000036,6111596.019999996,389.6985957054512,48.873503204104935,35.33406119603224,77799.95333333344,10200.524666666666,4849.016999999999
2.2,0.10,0.11097598054119794,3654,3505,95.92227695675972,365,344,94.24657534246575,3289,3161,96.10823958650046,24.505231589147293,29.507643572709068,1535436.2700000026,2468375.849999994,2098395.540000004,6102207.66,387.44473782837787,48.76618000476547,27.144939722332783,77831.05933333338,10207.660333333331,3842.259666666667
2.2,0.15,0.17567567567567569,3654,3492,95.56650246305419,546,511,93.58974358974359,3108,2981,95.91377091377092,24.027470319634702,30.01453712400762,1545419.2400000007,2476035.1100000027,2083627.9999999995,6105082.350000003,386.12206433626164,49.0675933329027,31.90736386961571,77885.19133333337,10408.155999999999,4479.281333333332
2.2,0.20,0.2500855285665412,3654,3503,95.86754241926656,731,692,94.66484268125855,2923,2811,96.16832021895313,24.616361994219638,29.885519269536356,1516991.5499999998,2445499.909999999,2100071.570000002,6062563.030000001,385.2427566418606,46.77636055605803,26.758601381091683,77786.02866666675,9916.850000000002,3688.943
2.2,0.25,0.33357664233576645,3654,3488,95.45703338806787,914,862,94.31072210065645,2740,2626,95.83941605839416,24.665613495746324,31.05390162477786,1551669.6300000027,2516277.1899999958,2100611.4500000016,6168558.27,386.8250464731356,45.93467324154337,30.7567845442591,77866.97566666672,9705.894,4244.996666666666
2.2,0.30,0.42790152403282533,3654,3458,94.6360153256705,1095,1010,92.23744292237443,2559,2448,95.66236811254396,24.31839603960397,31.598259872004363,1517746.9500000016,2528975.549999997,2068124.7100000032,6114847.210000002,389.26983362302593,45.59821686101143,32.99872759246621,77855.53266666677,9515.283666666663,4427.9479999999985
2.2,0.35,0.5378787878787878,3654,3481,95.26546250684181,1278,1203,94.13145539906104,2376,2278,95.87542087542087,24.918078415073417,31.328807872402706,1499616.9099999978,2511040.8000000003,2069950.6500000027,6080608.360000001,387.0158773649338,45.67970867266549,29.07185457800791,77807.11900000005,9686.951333333333,3977.479666666666
2.2,0.40,0.666970802919708,3654,3436,94.03393541324576,1462,1351,92.40766073871409,2192,2085,95.11861313868613,25.770090056748113,32.79625451638689,1521916.55,2607248.1800000016,2062570.21,6191734.940000001,387.5201059599268,45.15934336747192,28.422399810401576,77839.59566666673,9323.948333333334,4002.7463333333335
2.2,0.45,0.817910447761194,3654,3473,95.04652435686918,1644,1536,93.43065693430657,2010,1937,96.3681592039801,25.62459071180557,32.132913353983824,1488105.9399999997,2536277.95,2071665.5800000017,6096049.470000002,385.93409069519345,45.88490693543519,24.699639104300932,77862.54133333334,9594.803000000002,3477.705666666667
2.2,0.50,1.0,3654,3441,94.17077175697865,1827,1706,93.37712096332785,1827,1735,94.96442255062945,25.574202422821426,32.99274341978866,1460915.0000000012,2532327.619999998,2059077.3300000015,6052319.950000001,386.0514777037013,43.47855745398886,29.273011496455698,77872.94600000005,9098.754333333334,3907.7596666666664
2.2,0.55,1.2226277372262773,3654,3420,93.5960591133005,2010,1848,91.94029850746269,1644,1572,95.62043795620438,25.94171212121215,33.904995759117895,1461220.5600000015,2556046.7299999986,2057068.9500000025,6074336.240000002,386.4454240545069,43.075247353410546,27.049696980649383,77856.94400000006,9038.933666666666,3745.7203333333323
2.2,0.60,1.4993160054719563,3654,3415,93.4592227695676,2192,2006,91.51459854014598,1462,1409,96.37482900136798,26.107091226321035,33.57161627631887,1442567.9299999978,2477642.080000001,2060183.9299999988,5980393.939999998,386.5684174920172,43.313657138331685,29.64206429475572,77832.27333333337,9102.585333333333,3994.366333333334
2.2,0.65,1.8591549295774648,3654,3370,92.22769567597153,2376,2164,91.07744107744108,1278,1206,94.36619718309859,26.387101586568072,35.51658540630182,1431918.6600000004,2540338.069999999,2023824.6599999992,5996081.389999999,387.4598218935927,42.258310944602925,30.771101875640493,77842.17700000007,8912.938333333334,4258.271333333333
2.2,0.70,2.336986301369863,3654,3395,92.91187739463602,2559,2341,91.48104728409535,1095,1054,96.25570776255708,26.303197636337746,34.776332542694526,1404596.8100000015,2443018.599999997,2046187.0000000033,5893802.410000002,384.71241719337104,45.038168990191004,24.15031947933544,77672.76966666676,9570.078000000001,3245.700333333333
2.2,0.75,2.99781181619256,3654,3343,91.48877941981391,2740,2487,90.76642335766424,914,856,93.65426695842451,26.79085035518026,35.324822624610604,1345167.3400000003,2431600.339999996,2035245.9000000027,5812013.579999999,392.6319622635798,41.53898956052817,32.26403207884926,77839.51100000007,8614.702333333333,4384.6686666666665
2.2,0.80,3.9986320109439126,3654,3360,91.95402298850574,2923,2662,91.07081765309613,731,698,95.48563611491107,26.997825694966206,37.55744364851958,1369925.7900000012,2484946.76,2030125.9100000015,5884998.460000003,386.6144289047657,41.48109183426681,29.53465416666756,77815.6283333334,8676.645333333332,4135.500333333333
2.2,0.85,5.6923076923076925,3654,3332,91.18773946360153,3108,2808,90.34749034749035,546,524,95.97069597069597,27.037087310066465,37.54189917302798,1334691.9999999995,2373211.8699999996,2027621.9099999978,5735525.7799999975,393.56017893553536,43.62892675733449,32.60001449664451,77798.08033333342,9123.198666666667,4315.671666666667
2.2,0.90,9.01095890410959,3654,3307,90.50355774493705,3289,2963,90.08817269686836,365,344,94.24657534246575,27.330587017662296,35.387403585271294,1293584.009999999,2283971.8300000015,2011671.9300000013,5589227.770000002,389.40232601963453,42.99882911411013,36.03706082504306,77756.46833333337,9060.669333333331,5034.828
2.2,0.95,19.076923076923077,3654,3304,90.42145593869732,3472,3133,90.23617511520737,182,171,93.95604395604396,27.558500106394316,35.74003411306044,1276850.9799999995,2258152.850000001,2012135.770000003,5547139.600000003,393.782042240092,44.73771076824655,36.37396038742674,77719.88866666672,9430.423666666666,4919.920000000001
2.3,0.05,0.05241935483870968,3654,3518,96.27805145046524,182,170,93.4065934065934,3472,3348,96.42857142857143,23.125667647058822,29.08595489844684,1562211.8200000003,2422823.029999998,2093633.5800000033,6078668.430000002,388.9892168834366,49.41347685043291,33.49476736054634,77807.5536666667,10466.118999999999,4549.885333333334
2.3,0.10,0.11097598054119794,3654,3512,96.11384783798577,365,344,94.24657534246575,3289,3168,96.32107023411372,23.810566860465112,29.739836069023564,1577487.5599999963,2467002.5500000007,2099908.030000002,6144398.139999999,383.23283772164183,50.24124060634467,26.264033325134992,77867.16566666677,10919.000333333333,3731.915333333333
